date,platform,summary,name,name_cn,tags,total_episodes,collection,id,eps,volumes,locked,nsfw,type,small_cover,grid_cover,large_cover,medium_cover,common_cover,版本特性,艺术家,发售日期,价格,播放时长,发行商,录音,碟片数量,rank,votes,ratings,rating_score,发行方,Artist,作词,作曲,编曲,品番,Type,Released,Length,Discs,制作人,中文名,厂牌,别名,介质,商品编号,特设,website,Website,产品编号,编号,Publisher,官方主页,官方网站,插图,レーベル,規格品番,ASIN,EAN,再版,備註,Official Web Site,其他,サークル,版号,出版,歌手,Catalog,HP,唱片公司,Vocal,Illustration,Producer,Lyrics,Arrange,Compose,作り手,剧本,曲目条数,社团,Strings,英文名,编录,Composer,条形码,脚本,备注,Recorded,展会,制作,发布,作詞,版权,表演者,出版者,条型码,商品番号,Sound Director,Arrangement,Conductor,Orchestra,Choir,Band,Drums,Keyboard,Piano,混音,流派,专辑类型,发行时间,其他发行日期,声音工程师,录音师,混音师,混音助理,母带制作,音乐监制,JANコード,其他发售日期,Remix,Tracks,JAN,售价,官网,媒介,发售商,Arranger,出版社,発売元,販売元,Circle,绘图,象征标志设计,鏡音リン出场服装设计,唱片数,联合制作,出品,bandcamp
2015-10-30,,,恋×シンアイ彼女 Original Sound Tracks,,"{'OST': 26, '水月陵': 22, '恋×シンアイ彼女': 15, 'galgame': 10, '2015年': 4, '2015': 3, '未观看原作': 1, 'AVG': 1}",15,"{'on_hold': 2, 'dropped': 0, 'wish': 7, 'collect': 121, 'doing': 6}",151968,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/83/0e/151968_Rr477.jpg,https://lain.bgm.tv/r/100/pic/cover/l/83/0e/151968_Rr477.jpg,https://lain.bgm.tv/pic/cover/l/83/0e/151968_Rr477.jpg,https://lain.bgm.tv/r/800/pic/cover/l/83/0e/151968_Rr477.jpg,https://lain.bgm.tv/r/400/pic/cover/l/83/0e/151968_Rr477.jpg,,Duca / yuiko,2015-10-30,,39 分,,,1,133,88,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2, '6': 0, '7': 7, '8': 21, '9': 31, '10': 27}",8.818181818181818,,,Duca / yuiko,水月陵 / 宮崎京一 / Meis Clauson,宮崎京一 / Meis Clauson,,,,,,,,Us:track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,,King Gnuの「Prayer X」が、フジテレビ “ノイタミナ”『BANANA FISH』のエンディング・テーマに決定!!,Prayer X,,"{'ED': 45, 'KingGnu': 26, '战栗杀机': 22, '2018': 19, '男声': 6, '动漫主题曲': 5, 'アニソン': 5, 'single': 4, 'アニメ': 4, 'OST': 4, 'King_Gnu': 3, '动画': 2, '2018年': 2, '常盤大希': 1, '力荐': 1, '未观看原作': 1, 'JAPAN': 1, '乐队': 1}",2,"{'on_hold': 1, 'dropped': 0, 'wish': 8, 'collect': 154, 'doing': 13}",255337,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/9e/ad/255337_OOAm2.jpg,https://lain.bgm.tv/r/100/pic/cover/l/9e/ad/255337_OOAm2.jpg,https://lain.bgm.tv/pic/cover/l/9e/ad/255337_OOAm2.jpg,https://lain.bgm.tv/r/800/pic/cover/l/9e/ad/255337_OOAm2.jpg,https://lain.bgm.tv/r/400/pic/cover/l/9e/ad/255337_OOAm2.jpg,,King Gnu,2018-09-19,"￥1,000",,,,1,463,115,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1, '6': 0, '7': 12, '8': 57, '9': 31, '10': 13}",8.330434782608696,,,常田大希,常田大希,King Gnu,,,,,,,,PERIMETRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-24,,"【初回特典CD】
・オリジナル・サウンドトラック

新たな物語が、幕を開ける。

「ヱヴァンゲリヲン新劇場版」は、全4部の長編アニメーション映画。
第1部『序』は2007年9月1日、第2部『破』は2009年6月27日に劇場公開された。本作『Q』は当初『急』と仮称されていた第3部に該当し、次回作の第4部でシリーズ完結が予定されている。

『序』と『破』は1995年よりTVシリーズと劇場映画で社会現象を起こした『新世紀エヴァンゲリオン』の映像と物語を応用して制作されていた。
しかし設定やデザイン、映像処理が更新されたのみならず、『破』からは新キャラクターのマリや新EVAシリーズが登場するなど独自の要素が頻出。特に後半からラストにかけて、既存の作品世界から物語が軌道を大きく離れ、『新劇場版』がリメイクとは異なる意図をもったシリーズであることが示されていた。　　

これをふまえた『Q』では、ついに完全新作としての「新たな物語」となっている。公開と同時に2012年度オープニング週末記録を興行更新。
また初回製造分のみ特典として、オリジナル・サウンドトラックを封入。テーマソングである宇多田ヒカルの楽曲も収録されることが決まっている。
劇場公開時の同時上映作品「巨神兵東京に現わる 劇場版」も本BD・DVDに収録される。",EVANGELION：3.33 YOU CAN (NOT) REDO. オリジナルサウンドトラック,,"{'OST': 47, 'EVA': 41, '鹭巢诗郎': 25, '2013': 14, '宇多田光': 12, '鷺巣詩郎': 11, '新世紀エヴァンゲリオン': 10, 'Evangelion3:33': 7, 'Q': 5, '动画': 4, 'anime': 2, 'Teho': 1, '挾間美帆': 1, 'CHOKKAKU': 1, 'soundtrackAnime': 1, '动画电影': 1, 'Paul_Carter': 1, '宇多田ヒカル': 1, '河野圭': 1, 'Beethoven': 1, '天野正道': 1}",34,"{'on_hold': 1, 'dropped': 0, 'wish': 18, 'collect': 198, 'doing': 9}",66195,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/34/df/66195_BqJXA.jpg,https://lain.bgm.tv/r/100/pic/cover/l/34/df/66195_BqJXA.jpg,https://lain.bgm.tv/pic/cover/l/34/df/66195_BqJXA.jpg,https://lain.bgm.tv/r/800/pic/cover/l/34/df/66195_BqJXA.jpg,https://lain.bgm.tv/r/400/pic/cover/l/34/df/66195_BqJXA.jpg,Limited Edition,The London Studio Orchestra、宇多田ヒカル,2013-04-24,6090 JPY (Package Price),1:14:12,,King Records,1,568,139,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 6, '7': 15, '8': 65, '9': 46, '10': 7}",8.237410071942445,,,Mike Wyzgowski、宇多田ヒカル,鷺巣詩郎、Ludwig van Beethoven、宇多田ヒカル、Paul Carter,鷺巣詩郎、天野正道、CHOKKAKU、Teho、挾間美帆、宇多田ヒカル、Paul Carter、河野圭,,,,,,,,,"[{'v': 'EVANGELION:3.3 YOU CAN (NOT) REDO. ORIGINAL SOUNDTRACK'}, {'v': 'ヱヴァンゲリヲン新劇場版：Q EVANGELION：3.33 YOU CAN (NOT) REDO. オリジナルサウンドトラック'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-22,,"Creid(爱尔兰语读音：[kɾʲɛdʲ]，意为 “Believe”)是为SQUARE的RPG游戏「异度装甲」所设定的配乐。光田康典操刀并由被称为“Millennial Fair”的乐团表演 。1998年4月22日由DigiCube在日发布并于2005年6月29日由Square Enix再版。由10首异度装甲原声组成的这张唱片大部分根据爱尔兰或凯尔特风格创作，就光田的曲风来看，这张唱片也略微受到日系摇滚的影响。许多来自日本和爱尔兰的音乐家为此被招募而来。专辑中共五首配词声乐，其中四首来自工藤順子填词由本間哲子演唱，「Creid」则由光田康典作词作曲，Eimear Quinn演唱。

唱片收到好评，评论家赞扬其在概念以及创作和选曲上的独创性。唱片的作品启发光田想起本唱片的吉他手吉良智彦，促使他为「穿越时空」演唱；这将最终成为最新游戏的Ed： \""Radical Dreamers ~ Jewel which Cannot be Stolen ~\"".

译自维基：http://en.wikipedia.org/wiki/Creid#cite_note-JAPCELT-0

另：此次光田康典用自己的头像作为专辑封面，将其创作才能发挥得淋漓尽致同时成就了个人的巅峰。

“自幼便显示出不同凡响音乐天赋的光田康典，年仅20岁加盟SQUARE担任的《CHRONO TRIGGER》的作曲为他赢得了SQUARE最富有感染力和创造力的音乐天才称号，他的作品可以有着婉转，脆弱，伤感，精雕细琢的幽幽美感，也可以有如大海般壮阔，激扬，令人荡气回肠，没齿难忘；有时清纯冷澈如冰泉，有时温暖融融如沐浴阳光…………”",Creid,异度装甲Creid,"{'光田康典': 13, 'Creid': 5, '异度装甲': 5, 'XenoGears': 4, 'OST': 3, '1998': 2, '大槻英宣': 1, '本間哲子': 1, 'Eimear_Quinn': 1, 'Arrange': 1, 'VGM': 1, '小峰公子': 1, '上野洋子': 1, '专辑': 1}",10,"{'on_hold': 1, 'dropped': 0, 'wish': 3, 'collect': 25, 'doing': 3}",4254,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/29/c0/4254_E01N7.jpg,https://lain.bgm.tv/r/100/pic/cover/l/29/c0/4254_E01N7.jpg,https://lain.bgm.tv/pic/cover/l/29/c0/4254_E01N7.jpg,https://lain.bgm.tv/r/800/pic/cover/l/29/c0/4254_E01N7.jpg,https://lain.bgm.tv/r/400/pic/cover/l/29/c0/4254_E01N7.jpg,,光田康典,1998-04-22,,,,,,550,22,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 5, '9': 13, '10': 2}",8.681818181818182,Sony Music Entertainment,,,,,,,,,,,异度装甲Creid,,"[{'v': 'Xenogears Creid'}, {'v': 'ゼノギアス アレンジヴァージョン クリイド'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-07,,"THE VOC@LOiD M@STER 11
　　A01-04 2010 2.7 OUT
　　イベント頒布価格 1000円
　　wowaka 2nd Album GTDS-0002",World 0123456789,,"{'Vocaloid': 19, 'wowaka': 17, 'wowaka(現実逃避P)': 5, '2010': 3, '初音ミク': 2, 'album': 2, '入手': 2, 'VM11': 1, '。。': 1}",10,"{'on_hold': 2, 'dropped': 0, 'wish': 4, 'collect': 56, 'doing': 2}",6493,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/de/f1/6493_KwVAv.jpg,https://lain.bgm.tv/r/100/pic/cover/l/de/f1/6493_KwVAv.jpg,https://lain.bgm.tv/pic/cover/l/de/f1/6493_KwVAv.jpg,https://lain.bgm.tv/r/800/pic/cover/l/de/f1/6493_KwVAv.jpg,https://lain.bgm.tv/r/400/pic/cover/l/de/f1/6493_KwVAv.jpg,,wowaka（現実逃避P）,2010-02-07,1000円,,,,,890,41,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 3, '7': 8, '8': 14, '9': 8, '10': 8}",8.24390243902439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-08,,THE IDOLM@STERシリーズの中でも特に人気の高い、MASTER ARTISTシリーズ第二弾!各キャラクター個人に焦点をあて、ソロの歌唱楽曲をメインに収録。本作は、歌唱力が高く人気の高い如月千早(CV:今井麻美)編。,THE IDOLM@STER MASTER ARTIST 2 -FIRST SEASON- 05 如月千早,,"{'IM@S': 12, '如月千早': 7, '今井麻美': 6, 'THE_iDOLM@STER': 3, 'IDOLM@STER': 2, 'MA': 1}",9,"{'on_hold': 1, 'dropped': 1, 'wish': 1, 'collect': 44, 'doing': 1}",20486,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/af/78/20486_3vY8P.jpg,https://lain.bgm.tv/r/100/pic/cover/l/af/78/20486_3vY8P.jpg,https://lain.bgm.tv/pic/cover/l/af/78/20486_3vY8P.jpg,https://lain.bgm.tv/r/800/pic/cover/l/af/78/20486_3vY8P.jpg,https://lain.bgm.tv/r/400/pic/cover/l/af/78/20486_3vY8P.jpg,,如月千早(今井麻美),2010-12-08,"￥ 1,800",48 m,,,1,676,34,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 1, '7': 6, '8': 9, '9': 14, '10': 4}",8.411764705882353,日本コロムビア,,白瀬彩(yura) / mft(オノダヒロユキ) / 森由里子,上松範康 / NBGI(高田龍一) / NBGI(椎名豪),中山真斗 / NBGI(高田龍一) / NBGI(椎名豪),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-15,,スタジオジブリのサントラシリーズ、本作はあの名作アニメ「天空の城ラピュタ」編。音楽はもちろん久石譲。映画本編で使用されたBGMを収めたサントラ盤。挿入歌「君をのせて」も収録。,天空の城ラピュタ サウンドトラック 飛行石の謎,,"{'OST': 68, '久石让': 49, '天空之城': 35, '吉卜力': 25, '久石譲': 23, '宫崎骏': 17, '动漫电影原声带': 9, '2004': 7, '井上あずみ': 6, '1986': 5, '神曲': 3, '杉並児童合唱団': 3, 'anime': 3, '动画': 3, '1980s': 1, 'Ghibli系': 1, '动画歌曲': 1, '动画原声': 1, 'アニメ': 1, '9': 1}",14,"{'on_hold': 2, 'dropped': 4, 'wish': 7, 'collect': 274, 'doing': 8}",8089,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/13/b1/79098_2QIZ5.jpg,https://lain.bgm.tv/r/100/pic/cover/l/13/b1/79098_2QIZ5.jpg,https://lain.bgm.tv/pic/cover/l/13/b1/79098_2QIZ5.jpg,https://lain.bgm.tv/r/800/pic/cover/l/13/b1/79098_2QIZ5.jpg,https://lain.bgm.tv/r/400/pic/cover/l/13/b1/79098_2QIZ5.jpg,Soundtrack,杉並児童合唱団、井上あずみ,1986-08-15,"￥ 2,500",39 m,徳間ジャパンコミュニケーションズ,徳間ジャパンコミュニケーションズ,1,76,195,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 3, '7': 14, '8': 49, '9': 74, '10': 55}",8.841025641025642,,,宮崎駿,久石譲,久石譲,,,,,,,,,[{'v': '天空之城 原声'}],Audio CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,,"ユーザーから寄せられた多くの要望に応え、大人気PCゲーム 『WHITE ALBUM2』 のオリジナルサウンドトラックが発売決定！
第1弾は、ボーカル曲 「届かない恋」、「After All～綴る想い～」、「Twinkle Snow」 の他、
主人公たちが大学3年生の頃の姿を描いた 『introductory chapter～』 で使用された楽曲をメインに CD2枚組で収録。
ジャケットはゲーム原画を務めた、なかむらたけし氏の描き下ろし！
また詳細は未定だが、第1弾～3弾まで全てに “プレゼント応募券” が封入されるそうなので、こちらも気になるところ！

第2弾 「WHITE ALBUM2 ORIGINAL SOUNDTRACK ～closing～」 は2012年 6月29日、
第3弾 「WHITE ALBUM2 ORIGINAL SOUNDTRACK ～setsuna～」 は2012年 夏頃に発売予定。
ぜひ全て集めて、何度でも 『WHITE ALBUM2』 の美しい世界観に浸ろう！",WHITE ALBUM2 ORIGINAL SOUNDTRACK ～introductory～,,"{'OST': 125, 'leaf': 105, '上原れな': 80, '白色相簿2': 69, 'WA2': 60, 'galgame': 54, '津田朱里': 30, '2012': 21, 'ACG': 15, 'GAME': 7, '下川直哉': 5, 'OP': 5, '小木曾雪菜': 4, '原声': 4, 'V.A.': 3, '游戏': 3, 'VGM': 2, '白色相簿': 2, 'lea': 2, '2012年': 2, '实体盘': 1, '未观看原作': 1, '游戏OST·插曲·精选集': 1, '★★★★★': 1, '冬季音乐': 1, '白学': 1, '上原玲奈': 1, 'IC': 1, 'album2': 1, '神曲': 1}",29,"{'on_hold': 4, 'dropped': 1, 'wish': 25, 'collect': 597, 'doing': 33}",39206,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/fd/f3/39206_U2yT4.jpg,https://lain.bgm.tv/r/100/pic/cover/l/fd/f3/39206_U2yT4.jpg,https://lain.bgm.tv/pic/cover/l/fd/f3/39206_U2yT4.jpg,https://lain.bgm.tv/r/800/pic/cover/l/fd/f3/39206_U2yT4.jpg,https://lain.bgm.tv/r/400/pic/cover/l/fd/f3/39206_U2yT4.jpg,CD-ROM,,2012-04-27,"￥ 2,100",1:41:38.040,,アクアプラス,2,73,459,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 2, '6': 5, '7': 36, '8': 109, '9': 186, '10': 120}",8.799564270152505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-13,,,Cyberpunk : Edgerunners SOUNDTRACK OST,,"{'OST': 23, 'Cyberpunk': 17, 'OP': 16, 'ED': 14, '2022': 13, 'anime': 7, '插入曲': 6, '动画歌曲': 2, '动画作品引用曲': 1, 'アニメ': 1, '专辑': 1, '波兰': 1}",4,"{'on_hold': 1, 'dropped': 1, 'wish': 12, 'collect': 84, 'doing': 4}",401963,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/13/a9/401963_u6whz.jpg,https://lain.bgm.tv/r/100/pic/cover/l/13/a9/401963_u6whz.jpg,https://lain.bgm.tv/pic/cover/l/13/a9/401963_u6whz.jpg,https://lain.bgm.tv/r/800/pic/cover/l/13/a9/401963_u6whz.jpg,https://lain.bgm.tv/r/400/pic/cover/l/13/a9/401963_u6whz.jpg,Digital,Franz Ferdinand、Dawid Podsiadło、Rosa Walton,2022-09-13,$ 5.99,12:11,,,,898,59,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 1, '7': 9, '8': 26, '9': 20, '10': 2}",8.169491525423728,,,Nick McCarthy、Alex Kapranos、Dawid Podsiadło、Rosa Walton、Rosa Walton,Nick McCarthy、Alex Kapranos、Dawid Podsiadło、Magdalena Laskowska、Rosa Walton,Rich Costey、Ron Rocker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,,1st mini ALBUMが第11回CDショップ大賞にも選出された“ずっと真夜中でいいのに。”2nd mini ALBUMが登場。“眩しいDNAだけ”、“正義”を含む全6曲+オフヴォーカル(インスト)6曲を収録。,今は今で誓いは笑みで,,"{'ずっと真夜中でいいのに。': 20, 'JPOP': 8, '2019': 5, '少女感': 3, '专辑': 2, 'EP': 2, 'Indie_rock': 1, '2010s': 1}",12,"{'on_hold': 1, 'dropped': 0, 'wish': 2, 'collect': 66, 'doing': 1}",283230,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/fe/4a/283230_Jqtex.jpg,https://lain.bgm.tv/r/100/pic/cover/l/fe/4a/283230_Jqtex.jpg,https://lain.bgm.tv/pic/cover/l/fe/4a/283230_Jqtex.jpg,https://lain.bgm.tv/r/800/pic/cover/l/fe/4a/283230_Jqtex.jpg,https://lain.bgm.tv/r/400/pic/cover/l/fe/4a/283230_Jqtex.jpg,,ずっと真夜中でいいのに。,2019-06-12,"￥2,052",52 分,,,1,810,48,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 1, '7': 6, '8': 21, '9': 15, '10': 4}",8.25,,,ACAね,ACAね / RAMUSHINI,RAMUSHINI / 100回嘔吐 / 久保田真悟 / 加藤冴人 / Open Reel Ensemble / ぬゆり,,,,,,,,EMI Records Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-18,,"CD (2009/3/18) 
ディスク枚数: 1 
フォーマット: Limited Edition 
レーベル: エイベックス·エンタテインメント 
収録時間: 71 分 
ASIN: B001MVG8A2

内容紹介
七色の歌声によるコーラス多重録音を駆使し、幻想的なヒーリング?ミュージックのカリスマ“志方あきこ”の3rd ALBUMがリリース!

ゲームミュージック界で、不動のカリスマ歌姫“志方あきこ”のNEW ALBUM。1st ALBUM『Navigatoria』は「星」、
2nd ALBUM『RAKA』は「月」、今作3rd ALBUMでは「ガイア·シンフォニー(生命交響曲)」をテーマに、集大成的な位置付けのALBUM!
4曲×4要素(「地」「水」「火」「風」)+全体テーマソング1曲の全17曲収録!! 

",Harmonia,Harmonia,"{'志方あきこ': 49, '女神': 5, 'JPOP': 3, '神作': 2, 'アルトネリコ': 1, 'エイベックス・エンタテインメント': 1, '同人音楽': 1, '土屋暁': 1, '日本': 1, '2009': 1, '同人音乐': 1, '同人音樂': 1}",17,"{'on_hold': 2, 'dropped': 0, 'wish': 15, 'collect': 89, 'doing': 5}",1864,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/d0/72/1864_rUxN7.jpg,https://lain.bgm.tv/r/100/pic/cover/l/d0/72/1864_rUxN7.jpg,https://lain.bgm.tv/pic/cover/l/d0/72/1864_rUxN7.jpg,https://lain.bgm.tv/r/800/pic/cover/l/d0/72/1864_rUxN7.jpg,https://lain.bgm.tv/r/400/pic/cover/l/d0/72/1864_rUxN7.jpg,Limited Edition,,2009-03-18,"￥ 3,150",71 分,,,1,620,69,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 7, '7': 9, '8': 21, '9': 16, '10': 15}",8.289855072463768,,志方あきこ(akiko shikata),,,,,,,,,,Harmonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,,TVアニメ『けいおん!』で初監督を務め、『たまこラブストーリー』(2014年)にて文化庁メディア芸術祭 アニメーション部門新人賞を獲得した、京都アニメーションに所属する山田尚子監督、脚本には『ガールズ&パンツァー』など大ヒットシリーズを手掛ける吉田玲子を迎え、『映画 けいおん!』『たまこラブストーリー』以来のコラボレーションが実現した、2016年9月より公開の映画『聲の形』のオリジナルサウンドトラックアルバム!,映画 聲の形 オリジナル・サウンドトラック a shape of light,,"{'OST': 44, '牛尾宪辅': 34, '牛尾憲輔': 26, '声之形': 20, '2016': 19, '京都アニメーション': 7, '动画': 3, '动画原声': 3, '纯音乐': 3, '动画电影': 2, 'ambient': 2, 'O.S.T.': 1, 'anime': 1, '映画': 1, 'bach': 1}",61,"{'on_hold': 7, 'dropped': 0, 'wish': 13, 'collect': 184, 'doing': 7}",190412,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/ef/00/190412_b4y0K.jpg,https://lain.bgm.tv/r/100/pic/cover/l/ef/00/190412_b4y0K.jpg,https://lain.bgm.tv/pic/cover/l/ef/00/190412_b4y0K.jpg,https://lain.bgm.tv/r/800/pic/cover/l/ef/00/190412_b4y0K.jpg,https://lain.bgm.tv/r/400/pic/cover/l/ef/00/190412_b4y0K.jpg,Soundtrack,,2016-09-14,"￥3,510",120 分,,,2,547,133,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 2, '6': 5, '7': 16, '8': 55, '9': 38, '10': 16}",8.25563909774436,,,,牛尾憲輔、Johann Sebastian Bach,牛尾憲輔,,,,,,,,ポニーキャニオン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-28,,剧场动画 空之境界 第五章 矛盾螺旋 的OST ,空の境界 「矛盾螺旋」 Original Soundtrack,,"{'梶浦由記': 63, 'OST': 60, '空の境界': 29, '空之境界': 18, '2009': 16, 'kalafina': 14, '梶浦由记': 11, 'アニメ': 5, 'Aniplex': 5, 'Type-Moon': 4, 'ACG': 4, 'anime': 3, 'album': 3, '动画电影': 1, '动画原声': 1, 'typemoon': 1, '剧场版': 1, '2016': 1}",26,"{'on_hold': 4, 'dropped': 0, 'wish': 11, 'collect': 255, 'doing': 1}",18598,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/0e/22/18598_J026J.jpg,https://lain.bgm.tv/r/100/pic/cover/l/0e/22/18598_J026J.jpg,https://lain.bgm.tv/pic/cover/l/0e/22/18598_J026J.jpg,https://lain.bgm.tv/r/800/pic/cover/l/0e/22/18598_J026J.jpg,https://lain.bgm.tv/r/400/pic/cover/l/0e/22/18598_J026J.jpg,完全生产限定版 特典,,2009-01-28,,62 min,,,,456,175,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 5, '7': 24, '8': 86, '9': 35, '10': 25}",8.291428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-29,,ストリングスやピアノなどのトラディショナルな楽器で奏でる、『Summer Pockets』の世界。,Summer Pockets Arrange Album &quot;Summer Session ～ひと夏の冒険～&quot;,,"{'key': 25, 'OST': 15, '水月陵': 12, 'galgame': 11, 'Arrange': 10, '麻枝准': 9, '2018': 9, '樋口秀樹': 7, '折户伸治': 7, '折戸伸治': 5, 'Key_Sounds_Label': 2, '同人音乐': 1, '库存': 1, '竹下智博': 1, 'どんまる': 1, 'VGM': 1, 'KSL': 1}",8,"{'on_hold': 2, 'dropped': 0, 'wish': 15, 'collect': 120, 'doing': 10}",268421,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/e9/44/268421_0VkD4.jpg,https://lain.bgm.tv/r/100/pic/cover/l/e9/44/268421_0VkD4.jpg,https://lain.bgm.tv/pic/cover/l/e9/44/268421_0VkD4.jpg,https://lain.bgm.tv/r/800/pic/cover/l/e9/44/268421_0VkD4.jpg,https://lain.bgm.tv/r/400/pic/cover/l/e9/44/268421_0VkD4.jpg,,gaQdan[斎藤千穂 / 小西智子 / 中田裕一 / 河合晃太] / 白佐武史 / 飯島瀬里香 / 山口直美 / 水月陵 / しょうゆ,2018-12-29 (C95) (CD),5100 JPY (CD、Package Price)、1528 JPY (digital),33:13,,,1,293,87,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2, '6': 1, '7': 8, '8': 30, '9': 31, '10': 15}",8.517241379310345,,,,折戸伸治 / 水月陵 / 竹下智博 / 麻枝准 / どんまる,樋口秀樹,,,,,,,,,,,KSLA-0153,http://c95.product.co.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
